기관명,기관구분,주소,홈페이지
이철정신건강의학과의원,의원,서울특별시서초구서초대로266201호(서초동아스트라),
이춘수정신건강의학과의원,의원,경기도용인시기흥구용구대로2398연원마을벽산아파트(마북동),
이충원신경정신과의원,의원,경기도안양시만안구안양로2763층(안양동),
이택중신경정신과의원,의원,서울특별시강남구도산대로1104층(논현동),
이한정신건강의학과의원,의원,서울특별시강남구선릉로311한티빌딩305호(역삼동),
이현숙정신건강의학과의원,의원,부산광역시수영구광안로43층(광안동SK뷰상가),
이현정정신건강의학과의원,의원,부산광역시동래구충렬대로248(수안동인촌빌딩),
이화여자대학교의과대학부속목동병원,종합병원,서울특별시양천구안양천로1071(목동),
이화여자대학교의과대학부속서울병원,종합병원,서울특별시강서구공항대로260이화여자대학교제2부속병원(마곡동),
익산병원,종합병원,전라북도익산시무왕로969(신동),
익산시보건소,보건소,전라북도익산시무왕로975,
인광희망의샘,정신재활시설,광주광역시동구금남로170-24,heemangsaem.or.kr
인마인드정신건강의학과의원,의원,대구광역시수성구청수로1339층(황금동),
인산의료재단메트로병원,종합병원,경기도안양시만안구명학로33번길8(안양동메트로병원),
인산의료재단전라북도마음사랑병원,기초정신건강복지센터,전라북도완주군봉동동서로89,www.wjmhc.or.kr
인선요양원,정신요양시설,전라남도순천시매봉길30,www.inae.or.kr
인성병원,병원,경상북도포항시북구장량로98-1098,
인성정신건강의학과의원,의원,충청북도충주시중앙로50-1(문화동),
인성정신건강의학과의원,의원,서울특별시송파구마천로2644층(거여동흥일빌딩),
인정신과의원,의원,충청북도제천시의림대로128우리메디컬센터빌딩3층동(중앙로2가),
인제군정신건강복지센터,기초정신건강복지센터,강원도인제군인제읍인제로140번길34,www.inje.go.kr/health
인제군보건소,보건소,강원도인제군인제읍인제로140번길34,
인제대학교부산백병원,기초정신건강복지센터,부산광역시부산진구시민공원로30부산진구청별관건강증진센터내2층,www.beautymind.or.kr
인제대학교산학협력단,기초정신건강복지센터,부산광역시서구부용로30서구보건소2층202호,www.bsmhc.com
인제대학교상계백병원,종합병원,서울특별시노원구동일로1342상계백병원(상계동),
인제대학교서울백병원,종합병원,서울특별시중구마른내로9-9(저동2가),
인제대학교일산백병원,기초정신건강복지센터,경기도고양시일산동구중앙로1228동구보건소2층,www.goyangwithus.co.kr
인제대학교일산백병원,기초정신건강복지센터,경기도광명시오리로6133층(하안동),www.gmmhc.or.kr
인제대학교해운대백병원,기초정신건강복지센터,부산광역시기장군정관읍용수로11정관지소4층,www.gijangmhc.or.kr
인제대학교해운대백병원,종합병원,부산광역시해운대구해운대로875(좌동),
인제대학교부산백병원,상급종합병원,부산광역시부산진구복지로75진사로83번길75진사로83번길811층(일부)3층(개금동),
인제대학교일산백병원,종합병원,경기도고양시일산서구주화로170(대화동),
인천광역시의료원,공립,인천광역시동구방축로217,
인천광역시의료원,종합병원,인천광역시동구방축로217-217,
인천광역시의료원,기초정신건강복지센터,인천광역시연수구예술로20번길15,www.ysmhc.com
인천광역시자살예방센터,자살예방센터,인천광역시남동구남동대로774번길24가천뇌과학연구원5층,www.ispc.or.kr
인천기독병원,종합병원,인천광역시중구답동로30번길10-(율목동),
인천마음벗정신건강의학과의원,의원,인천광역시미추홀구독배로311(용현동비젼프라자),
인천미추홀구자살예방센터,자살예방센터,인천광역시미추홀구독정이로95미추홀구청본관3청사2층,www.ingmhc.or.kr
인천미추홀구정신건강복지센터,기초정신건강복지센터,인천광역시미추홀구독정이로95미추홀구청본관3청사2층,www.ingmhc.or.kr
인천바오로병원,병원,인천광역시부평구장제로145(부평동),
인천시청건강증진과,보건소,인천광역시남동구정각로29(구월동),
인천우리병원,병원,인천광역시미추홀구석바위로53번길8(주안동),
인천적십자병원,공립,인천광역시연수구원인재로263,
인천정병원,병원,인천광역시남동구남동대로9313~6층(간석동),
인천참사랑병원,병원,인천광역시서구원창로240번길9(가정동),
인천참사랑병원,기초정신건강복지센터,인천광역시서구탁옥로39서구보건소4층,www.ismhc.co.kr
인천참사랑병원,중독관리통합지원센터,인천광역시계양구계양대로126,
인하대학교산학협력단,중독관리통합지원센터,인천광역시연수구앵고개로183남동부수도사업소2층,www.ickosacc.com
인하대학교산학협력단,중독관리통합지원센터,경기도수원시팔달구매산로892층,www.kosacc.or.kr
인하대학교의과대학부속병원,기초정신건강복지센터,인천광역시중구참외전로72번길21,www.happymind.or.kr
인하대학교의과대학부속병원,상급종합병원,인천광역시중구인항로27(신흥동3가),
인혜의료재단가나병원,기초정신건강복지센터,부산광역시남구유엔평화로4번길613층,www.namgumhc.or.kr
일산고려정신과의원,의원,경기도고양시일산서구일현로47(탄현동예일큰프라자404호일부5층일부),
일상정신건강의학과의원,의원,서울특별시영등포구양평로225층(당산동6가),
임계원정신건강의학과의원,의원,서울특별시종로구혜화로82층(혜화동),
임미란정신건강의학과의원,의원,부산광역시해운대구선수촌로98경신빌딩5층(반여동),
임실군보건의료원,보건소,전라북도임실군임실읍호국로1680,
임정신과의원,의원,경기도안산시단원구화랑로3582층(고잔동자유센터),
임태식신경정신과의원,의원,인천광역시계양구계산새로65번길172층(계산동),
자매정신요양원,정신요양시설,부산광역시사하구사리로37,www.jamaesarang.com
잘자고마음편한키다리정신건강의학과의원,의원,전라남도고흥군고흥읍고흥로1745-21745,
잘자는정신건강의학과의원,의원,전라남도여수시남산로126(서교동),
잘자는정신건강의학과의원,의원,충청북도청주시청원구향군로431층(우암동),
잠실아이정신건강의학과의원,의원,서울특별시송파구올림픽로293-19(신천동현대타워104호),
잠실하늘정신건강의학과의원,의원,서울특별시송파구송파대로558월드타워빌딩2층201호(신천동),
장대식정신건강의학과의원,의원,부산광역시연제구중앙대로11314층(연산동),
장덕환정신건강의학과의원,의원,경기도수원시팔달구정조로775(팔달로3가),
장바오로정신건강의학과의원,의원,대구광역시수성구달구벌대로31692층(매호동),
장상렬정신건강의학과의원,의원,경상북도포항시북구중흥로306(죽도동),
장석하정신건강의학과의원,의원,서울특별시강동구올림픽로7872층202호(암사동태성프라자),
장성군정신건강복지센터,기초정신건강복지센터,전라남도장성군청운11길13,
장성군보건소,보건소,전라남도장성군장성읍청운11길13,
장수군보건의료원,보건소,전라북도장수군장수읍장천로245,
장수보건복지센터,정신재활시설,전라북도장수군장수읍장천로400,http://www.jangsulove.com
장안좋은집,정신재활시설,경기도수원시장안구경수대로908번길38-14,
장앤김정신건강의학과의원,의원,전라북도전주시완산구팔달로212(경원동3가),
장우성정신건강의학과의원,의원,부산광역시서구대영로544층(서대신동1가대신메디컬센터),
장유누가병원,기초정신건강복지센터,경상남도김해시분성로227번길210호,www.gmind.or.kr
장은진정신건강의학과의원,의원,서울특별시강남구테헤란로313209210호(역삼동성지하이츠1),
장정신건강의학과의원,의원,부산광역시부산진구동평로108-17층(당감동백양메디칼센터),
장정신과의원,의원,경상북도구미시구미중앙로111(원평동),
장태섭정신건강의학과의원,의원,부산광역시사상구광장로773층(괘법동),
장형주정신건강의학과의원,의원,인천광역시중구흰바위로31에어로시티304호(운서동),
장홍석정신건강의학과의원,의원,서울특별시강남구선릉로510402호(삼성동),
장흥군보건소,보건소,전라남도장흥군장흥읍흥성로49,
재단법인아산사회복지재단정읍아산병원,종합병원,전라북도정읍시충정로606-22(용계동),
재단법인대구포교성베네딕도수녀회창원파티마병원,종합병원,경상남도창원시의창구창이대로45-45(명서동),
재단법인아산사회복지재단서울아산병원,상급종합병원,서울특별시송파구올림픽로43길88서울아산병원(풍납동),
재단법인예수병원유지재단예수병원,종합병원,전라북도전주시완산구서원로365(중화산동1가예수병원),
재단법인원진녹색병원,병원,경기도구리시동구릉로65(인창동),
재단법인천주교부산교구유지재단메리놀병원,종합병원,부산광역시중구중구로121(대청동4가),
재단법인한국산업보건환경연구소부설해상병원,병원,서울특별시영등포구신길로173(신길동),
재단법인한호기독교선교회일신기독병원,종합병원,부산광역시동구정공단로27(좌천동),
전남대학교병원,국립,광주광역시동구제봉로42,
전남대학교병원,상급종합병원,광주광역시동구제봉로42(학동),
전남대학교병원,광역정신건강복지센터,광주광역시동구제봉로275F,www.gmhc.kr
전남대학교병원,기초정신건강복지센터,광주광역시북구북문대로432층,www.gbcmhc.or.kr
전남도청건강증진과,보건소,전라남도무안군삼향읍오룡길1,
전라남도강진의료원,병원,전라남도강진군강진읍탐진로5(),
전라남도순천의료원,공립,전라남도순천시서문성터길2,
전라남도순천의료원,병원,전라남도순천시서문성터길2(매곡동),
전라북도군산의료원,공립,전라북도군산시의료원로27,
전라북도군산의료원,종합병원,전라북도군산시의료원로27(지곡동군산의료원),
전라북도남원의료원,공립,전라북도남원시충정로365,
전라북도남원의료원,종합병원,전라북도남원시충정로365(고죽동),
전라북도마음사랑병원,공립,전라북도완주군소양면소양로465-23,
전라북도마음사랑병원,병원,전라북도완주군소양면소양로465-23(),
전라북도마음사랑병원,기초정신건강복지센터,전라북도정읍시수성1로612층,www.jemhc.or.kr
전미유정신건강의학과의원,의원,경기도성남시수정구공원로322227호(신흥동신동아파라디움),
전병선정신건강의학과의원,의원,강원도삼척시엑스포로1(읍중동풍년제과),
전북대학교,중독관리통합지원센터,전라북도전주시덕진구백제대로689,www.jaddiction.org
전북대학교,국립,전라북도전주시덕진구건지로20,
전북대학교병원,상급종합병원,전라북도전주시덕진구건지로20(금암동),
전북대학교병원,기초정신건강복지센터,전라북도전주시덕진구벚꽃로55덕진진료실2층,www.jjmind.com
전북도청보건의료과,보건소,전라북도전주시완산구효자로22510층,
전북신세계병원,기초정신건강복지센터,전라북도군산시대야면백마길16,www.ksmhc.or.kr
전성일정신건강의학과의원,의원,서울특별시노원구노해로4575층(상계동은성빌딩),
전재진정신과의원,의원,서울특별시광진구긴고랑로64234층(중곡동),
전종호정신건강의학과의원,의원,서울특별시강북구도봉로405(수유동),
전주시보건소,보건소,전라북도전주시완산구전라감영로33,
전지홍정신과의원,의원,서울특별시도봉구도봉로476204호(창동삼성쉐르빌퍼스티),
전현수정신건강의학과의원,의원,서울특별시송파구중대로68401호(문정동훼미리샤르망),
정건연세정신과의원,의원,인천광역시부평구부평대로337층(부평동창성빌딩),
정경화정신건강의학과의원,의원,서울특별시금천구독산로134(시흥동),
정광설정신건강의학과의원,의원,대전광역시중구계백로17172층(오류동),
정다운정신건강의학과의원,의원,충청북도청주시흥덕구사직대로45-1(복대동),
정다운집,정신재활시설,충청남도부여군외산면외산로79번길311동101호,www.junghouse.net
정맹환정신건강의학과의원,의원,광주광역시남구독립로20(백운동),
정빈의료재단합덕아산병원,병원,충청남도당진시합덕읍합덕시장로174-1(합덕읍),
정선군보건소,보건소,강원도정선군정선읍녹송로33,
정선주정신과의원,의원,서울특별시강남구압구정로224209호(신사동우미빌딩),
정성군정신건강복지센터,기초정신건강복지센터,강원도정선군정선읍녹송로33,www.jeongseon.go.kr
정성철정신건강의학과의원,의원,서울특별시성북구동소문로20-1지상3층(동소문동2가),
정성훈정신건강의학과의원,의원,대구광역시수성구달구벌대로22806층(수성동1가),
정신경정신과의원,의원,충청남도천안시서북구쌍용대로83층(쌍용동),
정신요양시설천봉산요양원,정신요양시설,경상북도상주시만산8길70,http://www.mental-treatment.com
정심수양원,정신요양시설,대구광역시동구팔공산로254길123,www.msjungsim.com
정심원,정신요양시설,전라북도완주군소양면송광수만로343번지,http://skjsw.org
정읍사랑병원,병원,전라북도정읍시상동중앙로94(상동),
정읍시보건소,보건소,전라북도정읍시수성1로61,
정인과정신건강의학과의원,의원,서울특별시구로구가마산로205(구로동),
정인정신건강의학과의원,의원,광주광역시서구무진대로9353층(광천동),
정일성정신건강의학과의원,의원,전라북도군산시중앙로71(중앙로3가),
정재훈정신건강의학과의원,의원,대구광역시수성구달구벌대로24217층(범어동),
정진의료재단영화병원,기초정신건강복지센터,인천광역시남동구인주대로819문화빌딩6층,www.ndmhc.or.kr
정진정신건강의학과의원,의원,경기도수원시팔달구인계로138번길8수원인계리슈빌S201호(인계동),
정청정신건강의학과의원,의원,경상남도창원시마산회원구3·15대로773(합성동정청신경외과),
정태영정신건강의학과의원,의원,부산광역시해운대구좌동순환로505701호702-1호(중동),
정학송정신건강의학과의원,의원,경상남도진주시비봉로24번길14(중안동),
정형모정신건강의학과의원,의원,부산광역시부산진구가야대로4568층(개금동),
정환증정신건강의학과의원,의원,경상남도창원시마산회원구3·15대로765-1(합성동),
정희진정신건강의학과의원,의원,서울특별시서초구남부순환로26524층(양재동),
제이미주병원,병원,대구광역시달성군다사읍달구벌대로893893,
제이민정신건강의학과의원,의원,경기도하남시미사강변동로84번길39에코타워501502호(망월동),
제일신경정신과의원,의원,경상남도창원시마산합포구가포로12(해운동선진상가),
제일정신건강의학과의원,의원,광주광역시북구동문대로1233층(우산동),
제일정신건강의학과의원,의원,강원도태백시황지로79-1(황지동),
제일정신과의원,의원,전라북도김제시중앙로103(요촌동),
제일정신과의원,의원,경기도고양시일산동구중앙로1172(마두동),
제주대학교병원,국립,제주특별자치도제주시아란13길15,
제주대학교병원,종합병원,제주특별자치도제주시아란13길15-제주대학교병원(아라일동),
제주대학교병원,광역정신건강복지센터,제주특별자치도제주시아란13길15제주대학교병원내별관2층,www.jejumind.or.kr
제주도청보건위생과/노인장애인복지과,보건소,제주특별자치도제주시문연로6,
제주시보건소,보건소,제주특별자치도제주시연삼로264,
제주정신재활센터,정신재활시설,제주특별자치도제주시동광로1길114층,www.jejumental.or.kr
제주특별자치도서귀포의료원,공립,제주특별자치도서귀포시장수로47(동홍동),
제주특별자치도서귀포의료원,종합병원,제주특별자치도서귀포시장수로47(동홍동),
제주특별자치도제주의료원,공립,제주특별자치도제주시산천단남길10,
제주특별자치도제주의료원,병원,제주특별자치도제주시산천단남길10제주의료원(아라일동),
제주한라병원,종합병원,제주특별자치도제주시도령로65-(연동),
제천시보건소,보건소,충청북도제천시의림대로242,
조광신경정신과의원,의원,서울특별시광진구능동로380(중곡동(234층)),
조광현정신건강의학과의원,의원,전라북도전주시완산구장승배기로2082층202호(평화동1가),
조규형신경정신과의원,의원,인천광역시미추홀구경인로431(주안동),
조남현정신건강의학과의원,의원,서울특별시강남구압구정로2283층301호(신사동대웅빌딩),
조동환정신건강의학과의원,의원,부산광역시부산진구서면로64(부전동),
조맹제정신건강의학과의원,의원,서울특별시영등포구당산로133303호(당산동3가서림빌딩),
조선대학교사회복지회,중독관리통합지원센터,광주광역시동구금남로166(금남로5가대화빌딩3층),www.광주동구중독관리센터.kr
조선대학교병원,상급종합병원,광주광역시동구필문대로365(학동),
조영래정신건강의학과의원,의원,경기도부천시부천로17(심곡동),
조용희신경정신과의원,의원,대전광역시중구계룡로845(용두동),
조은정신건강의학과의원,의원,인천광역시서구원당대로860보람프라자7층803호(당하동),
조정신건강의학과의원,의원,충청북도영동군영동읍중앙로41모아빌딩,
조중근정신과의원,의원,경기도고양시덕양구호국로792(성사동천일빌딩),
조현우정신건강의학과의원,의원,경기도성남시분당구백현로101번길17초림프라자3층309호(수내동),
조현정신건강의학과의원,의원,대전광역시중구대종로4721~4층(은행동),
종로행복일굼터,정신재활시설,서울특별시종로구종로43길9,www.jnhappy.co.kr
종로구보건소,보건소,서울특별시종로구자하문로19길36,
종로아이존,정신재활시설,서울특별시종로구자하문로89,www.jongnoaizone.or.kr
종로정신건강의학과의원,의원,대구광역시동구동부로1682층(신천동),
좋은마음정신건강의학과의원,의원,강원도원주시서원대로162601호(단계동),
좋은꿈정신건강의학과의원,의원,경기도성남시수정구산성대로3093층(신흥동고려빌딩),
좋은나무,정신재활시설,서울특별시중랑구동일로92길39-21202호,igonggam.net
좋은날,정신재활시설,경기도평택시통미로18가원빌라가동301호,
좋은마음정신과의원,의원,경기도수원시장안구대평로86303호(정자동),
좋은문화병원,종합병원,부산광역시동구범일로119(범일동),
좋은사람들,정신재활시설,서울특별시영등포구도림로188-1(대림동),www.postivepeople.or.kr
좋은생각정신건강의학과의원,의원,경기도부천시중동로1003층307호(중동),
좋은세상,정신재활시설,충청남도천안시동남구구성12길28-1,www.good3328.co.kr
좋은우리,정신재활시설,충청남도천안시동남구다가말2길45403호,http://caf?.daum.net/goodwe3327
좋은이웃,정신재활시설,충청남도아산시음봉면음봉로681번길75,http://goodness.or.kr
좋은이웃센터,정신재활시설,대전광역시중구대흥로171(대흥동),cafe.naver.com/goodnaver8582
좋은정신건강의학과의원,의원,경기도안양시동안구경수대로536503호(호계동정안빌딩),
좋은정신건강의학과의원,의원,서울특별시서대문구수색로404층(남가좌동),
좋은친구들,정신재활시설,울산광역시울주군온산읍신경10길12,www.u-goodfriends.com
좋은하루정신건강의학과의원,의원,경기도용인시기흥구동백중앙로273동백훼미리프라자Ⅱ3층303호(중동),
주순애원,정신재활시설,경상남도고성군고성읍우산2길312,http://jshlove.co.kr
주열정신건강의학과의원,의원,대구광역시중구달구벌대로22022층201호(대봉동),
주정신건강의학과의원,의원,서울특별시마포구서강로144403호(노고산동동인빌딩),
중구보건소,보건소,서울특별시중구다산로39길16,
중구보건소,보건소,부산광역시중구중구로120,
중구보건소,보건소,대구광역시중구태평로45,
중구보건소,보건소,인천광역시중구참외전로72번길21,
중구보건소,보건소,대전광역시중구산성로63,
중구보건소,보건소,울산광역시중구외솔큰길225,
중구아이존,정신재활시설,서울특별시중구서소문로6길16,www.jaizone.or.kr
중랑구보건소,보건소,서울특별시중랑구봉화산로179,
중랑한울지역정신건강센터,정신재활시설,서울특별시중랑구용마산로115길65우주빌딩4층,www.1woollove.or.kr
중앙대학교병원,상급종합병원,서울특별시동작구흑석로102(흑석동),
중앙신경정신과의원,의원,대전광역시중구동서대로1319(용두동),
중앙정신건강의학과의원,의원,전라북도정읍시중앙1길66-1(수성동),
중흥병원,병원,광주광역시북구경양로154(중흥동),
증평군보건소,보건소,충청북도증평군증평읍보건복지로64-1,
지상정신건강의학과의원,의원,충청남도아산시번영로234번길2(모종동),
지성병원,병원,인천광역시미추홀구아암대로109(용현동5678층),
지성정신건강의학과의원,의원,경기도수원시영통구봉영로1606208호(영통동미네시티),
지앤지병원,병원,서울특별시강남구영동대로6262~10층(삼성동GNG병원빌딩),
지음정신건강의학과의원,의원,서울특별시중랑구면목로495이레빌딩701호(상봉동),
지음정신건강의학과의원,의원,서울특별시송파구올림픽로116-1신원빌딩5층(잠실동),
지정신건강의학과의원,의원,대전광역시서구둔산중로504층401호(둔산동),
지정신건강의학과의원,의원,대전광역시중구중앙로102층(문화동),
지혜병원,병원,서울특별시동대문구천호대로421(장안동),
지혜샘정신건강의학과의원,의원,서울특별시용산구한강대로297우신빌딩4층(갈월동),
진도군정신건강복지센터,기초정신건강복지센터,전라남도진도군진도읍남동1길40-9,
진도군보건소,보건소,전라남도진도군진도읍남동1길40-9,
진산요양원,정신요양시설,전라남도나주시노안면노안삼도로507-22,www.진산요양원.kr
진심정신건강의학과의원,의원,서울특별시강남구테헤란로141703호(역삼동KR타워),
진안군정신건강복지센터,기초정신건강복지센터,전라북도진안군진무로1189,business.jinan.go.kr
진안군보건소,보건소,전라북도진안군진안읍진무로1189,
진접정신건강의학과의원,의원,경기도남양주시진접읍장현천로28701호,
진정신건강의학과의원,의원,부산광역시동래구충렬대로2395층501호(수안동수안메디칼센터),
진주시정신건강복지센터,기초정신건강복지센터,경상남도진주시문산읍월아산로983,www.jinju.go.kr
진주시보건소,보건소,경상남도진주시월아산로2026,
진주정신건강의학과의원,의원,경상남도진주시진주대로8712층(주약동),
진천군보건소,보건소,충청북도진천군진천읍중앙북1길11-8,
집으로,정신재활시설,경기도수원시권선구정조로432미영A110동102호,gotohome.or.kr
징검다리,정신재활시설,경상북도안동시경동로1047-1번지2층,www.ds-21.com/dshouse
차의과학대학교강남차병원,종합병원,서울특별시강남구논현로566(역삼동역삼동606-4),
차의과학대학교부속구미차병원,종합병원,경상북도구미시신시로10길12(형곡동),
차의과학대학교분당차병원,종합병원,경기도성남시분당구야탑로59(야탑동),
차지현정신건강의학과의원,기초정신건강복지센터,인천광역시계양구장기서로8장기보건지소3층,www.inmind.or.kr
차지현정신건강의학과의원,의원,인천광역시연수구청능대로1095층(연수동탑피온빌딩),
참누리정신건강상담센터,정신재활시설,대구광역시북구대학로133,chamnuri00.wixsite.com/chamnuri
참다남병원,병원,대전광역시중구보문로254(대흥동),
참마음,정신재활시설,전라북도익산시황등면황등중앙로112,www.chammimd.kr
참마음정신건강의학과의원,의원,대구광역시서구달서로201201호(비산동),
참사랑낙원,정신요양시설,전라북도전주시완산구바람쐬는길152,www.cmrc.or.kr
참사랑정신건강의학과의원,의원,광주광역시북구북문대로375층(운암동),
참사랑정신과의원,의원,경기도고양시일산서구일현로47(탄현동예일큰프라자304호404호일부5층일부),
참살이클럽하우스,정신재활시설,부산광역시동래구중앙대로1331(3층),www.chamsari.or.kr
참소중한당신정신과의원,의원,대구광역시동구화랑로1094층(효목동),
참정신건강의학과의원,의원,인천광역시남동구인하로497-513층3호(구월동푸른세상안과),
참정신건강의학과의원,의원,부산광역시북구만덕대로12(덕천동),
참조은병원,종합병원,경기도광주시광주대로45(경안동),
참좋은집,정신재활시설,강원도강릉시강릉대로419번길42,http://blog.naver.com/chamzip
창녕군정신건강복지센터,기초정신건강복지센터,경상남도창녕군창녕읍우포2로1189-35,
창녕군보건소,보건소,경상남도창녕군창녕읍우포2로1189-35,
창원경상대학교병원,광역정신건강복지센터,경상남도창원시의창구동읍동읍로457번길48,www.gnmhc.or.kr
창원경상대학교병원,국립,경상남도창원시성산구삼정자로11,
창원경상대학교병원,종합병원,경상남도창원시성산구삼정자로11(성주동창원경상대학교병원),
창원시마산정신건강복지센터,기초정신건강복지센터,경상남도창원시마산합포구월영동북로15,www.changwon.go.kr
창원시마산보건소,보건소,경상남도창원시마산합포구월영동북로15,
창원시진해정신건강복지센터,기초정신건강복지센터,경상남도창원시진해구중원동로62진해서부보건지소3층,www.mind.changwon.go.kr
창원시진해보건소,보건소,경상남도창원시진해구진해대로1101,
창원시창원보건소,보건소,경상남도창원시의창구중앙대로162번길9,
창원정신건강의학과의원,의원,경상남도창원시성산구원이대로578구트병원빌딩403호(중앙동),
창평우리병원,병원,전라남도담양군대덕면차동길2-62(),
채움정신건강의학과의원,의원,경기도부천시길주로221씨티오피스301호(중동),
천안센텀정형외과신경외과병원,병원,충청남도아산시배방읍고속철대로147(),
천안시동남구보건소,보건소,충청남도천안시동남구버들로34,
천안시서북구보건소,보건소,충청남도천안시서북구번영로156,
천안시정신건강복지센터,기초정신건강복지센터,충청남도천안시동남구버들로40,
천안시자살예방센터,자살예방센터,충청남도천안시서북구서부8길29(성정동684-1),www.cancaspi.or.kr
천용준정신건강의학과의원,의원,부산광역시남구용호로504층(용호동),
천주의성요한수도회,기초정신건강복지센터,광주광역시동구서남로1동구보건소2층,www.hmt.or.kr
철원군정신건강복지센터,기초정신건강복지센터,강원도철원군갈말읍군탄로16,www.health.cwg.go.kr
철원군보건소,보건소,강원도철원군갈말읍군탄로16,
첨단우암병원,병원,광주광역시북구앰코로6-0첨단우암병원,
첨단종합병원,종합병원,광주광역시광산구첨단중앙로170번길59(쌍암동),
청담성모정신건강의학과의원,의원,충청남도예산군예산읍예산로189소헌메디컬빌딩6층,
청담정신건강의학과의원,의원,대전광역시유성구계룡로84(봉명동레자미3차),
청도군보건소,보건소,경상북도청도군화양읍청화로79-11,
청도동산병원,병원,경상북도청도군매전면청려로3757(),
청도메타병원,기초정신건강복지센터,경상북도청도군화양읍청화로79-15,http://www.cheongdo.go.kr/open.content/health/
청량리정신건강의학과의원,의원,서울특별시동대문구왕산로2361층(전농동),
청소년사회복귀시설비상,정신재활시설,서울특별시관악구남부순환로2054광일빌딩4층,www.visang.or.kr
청송군정신건강복지센터,기초정신건강복지센터,경상북도청송군청송읍의료원길19,http://www.cs.go.kr/countyOffice/health.web
청송군보건의료원,보건소,경상북도청송군청송읍의료원길19,
청송진보병원,병원,경상북도청송군진보면경동로4003(진보면),
청심병원,병원,광주광역시동구동산길14-2(운림동),
청아의료재단동서병원,기초정신건강복지센터,경상남도창원시의창구중앙대로162번길9,www.cwmhc.or.kr
청아의료재단동서병원,중독관리통합지원센터,경상남도창원시의창구중앙대로162번길9(신월동)창원보건소4층,www.cwacc.or.kr
청아정신건강의학과의원,의원,경기도오산시대원로33층(오산동),
청아정신건강의학과의원,의원,경기도고양시일산서구중앙로1455306호(주엽동대우시티프라자),
청양군정신건강복지센터,기초정신건강복지센터,충청남도청양군청양읍칠갑산로7길54,www.health.cheongyang.go.kr
청양군보건의료원,보건소,충청남도청양군청양읍칠갑산로7길54,
청원사회복귀시설,정신재활시설,충청북도청주시청원구북이면신대석성로121-11,
청주밝은정신건강의학과의원,의원,충청북도청주시흥덕구풍산로15메가폴리스401호(가경동),
청주성모병원,종합병원,충청북도청주시청원구주성로173-19(주중동),
청주시상당구보건소,보건소,충청북도청주시상당구남일면단재로480소,
청주시서원구보건소,보건소,충청북도청주시서원구사직대로227,
청주시청원구보건소,보건소,충청북도청주시청원구오창읍과학산업3로238,
청주시흥덕구보건소,보건소,충청북도청주시흥덕구비하로12번길46(비하동),
청주의료원,기초정신건강복지센터,충청북도청주시서원구구룡산로2354층,www.cjmental.co.kr
청주의료원,중독관리통합지원센터,충청북도청주시상당구대성로172번길21.3층,www.cjacc.or.kr
청주정신건강센터,정신재활시설,충청북도청주시서원구청남로2124,www.cjmhc.or.kr
청주정신건강의학과의원,의원,충청북도청주시서원구사직대로1123층(사창동),
청평우리병원,병원,경기도가평군청평면경춘로791-11791,
최기은정신건강의학과의원,의원,인천광역시부평구열우물로21(십정동),
최명기정신건강의학과의원,의원,서울특별시서초구잠원로24408-1호(반포동),
최명수정신건강의학과의원,의원,전라북도전주시덕진구백제대로6851층(금암동),
최병훈정신건강의학과의원,의원,경상남도창원시진해구충장로133(여좌동),
최석주정신건강의학과의원,의원,경상남도김해시삼계중앙로35403호(삼계동),
최수호신경정신과의원,의원,서울특별시서초구강남대로341삼원빌딩8호(서초동),
최시영정신건강의학과의원,의원,경기도군포시고산로693402호(산본동하나로프라자),
최신경정신건강의학과의원,의원,광주광역시광산구상무대로256송정빌딩3층(송정동),
최신경정신과의원,의원,전라북도남원시용성로112(죽항동),
최신경정신과의원,의원,서울특별시서초구강남대로53길7강남애니타워302호(서초동),
최영정신과의원,의원,광주광역시동구제봉로644층(남동),
최영태정신건강의학과의원,의원,부산광역시부산진구범일로1356층(범천동),
최영택정신건강의학과의원,의원,경상북도김천시중앙공원1길7-6(남산동),
최인광정신건강의학과의원,의원,서울특별시강남구학동로443301호(청담동정한빌딩),
최인석정신건강의학과의원,의원,충청북도청주시상당구중흥로544층(용암동),
최인철정신건강의학과의원,의원,제주특별자치도제주시1100로33477층(노형동),
최정신건강의학과의원,의원,부산광역시연제구중앙대로1111(연산동8층일부),
최종배정신건강의학과의원,의원,서울특별시서초구남부순환로350길4301호(양재동대진빌딩),
최종영신경정신과의원,의원,전라남도순천시대석길20(연향동),
최중철정신건강의학과의원,의원,경기도오산시역광장로71(오산동),
최태영정신건강의학과의원,의원,서울특별시동대문구천호대로2953층7호(답십리동),
추동호정신과의원,의원,대구광역시북구검단로3(산격동),
축령복음병원,기초정신건강복지센터,경기도남양주시경춘로1037남양주1청사신관1층,www.ourmind.co.kr
축령정신과의원,의원,경기도남양주시화도읍마석중앙로784층(메디닥터빌딩),
춘천마음숲정신건강의학과의원,의원,강원도춘천시금강로67-13층(조양동),
춘천시보건소,보건소,강원도춘천시중앙로135,
춘천시자살예방센터,자살예방센터,강원도춘천시효제길35,jungsinbo@hanmail.net
춘천예현병원,병원,강원도춘천시서면샛말길122-11122,
춘천정신건강의학과의원,의원,강원도춘천시퇴계로184(석사동),
충남대학교간호과학연구소,기초정신건강복지센터,충청남도금산군금산읍금산로1559다락원스포츠센터내1층,www.gsmind.net
